5, 1555, 399
31, 6666, 844
47, 11935, 1587
51, 13250, 1610
57, 14932, 1656
62, 16491, 1696
57, 17882, 3027
36, 10013, 1998
33, 8994, 1952
46, 14141, 2888
58, 18236, 3060
36, 17053, 1610
33, 15604, 1490
37, 18048, 1680
20, 8660, 894
12, 4036, 452
28, 9829, 1500
18, 5194, 979
9, 1159, 331
31, 11011, 1564
16, 4342, 925
32, 13383, 1769
39, 16428, 1992
28, 10736, 1434
24, 8761, 1217
45, 19866, 2382
16, 9926, 1512
12, 6821, 1374
11, 4680, 791
20, 12904, 1585
26, 19959, 2271
24, 11446, 1960
33, 17800, 2836
27, 14213, 2726
27, 14118, 2836
7, 1134, 508
34, 9871, 1206
56, 18520, 2306
56, 18741, 2318
51, 17105, 1817
29, 8034, 1159
14, 4618, 1011
22, 8787, 1337
25, 10376, 1364
14, 4774, 1025
18, 6601, 1149
17, 11739, 1582
20, 14261, 1638
25, 19387, 2180
12, 7250, 1062
11, 6769, 2180
27, 12747, 1623
16, 6686, 1413
23, 10410, 1556
37, 19669, 2414
37, 19448, 2414
12, 5529, 884
12, 5155, 665
21, 11956, 1517
33, 19137, 2150
31, 18752, 2150
14, 5031, 839
30, 16936, 2032
33, 19551, 2377
27, 14705, 1849
33, 19618, 2377
41, 16416, 1306
22, 7845, 729
16, 5331, 494
12, 3457, 403
42, 17425, 1378
39, 11644, 1858
15, 3019, 633
36, 10404, 1824
48, 14782, 2445
49, 15395, 2445
12, 7506, 1644
15, 11081, 2367
12, 7486, 2367
22, 18018, 3192
17, 12803, 2370
16, 5237, 1274
41, 18996, 3177
37, 16970, 2612
18, 6215, 1441
42, 19050, 3215
34, 18276, 1537
8, 1359, 253
17, 6839, 706
29, 13923, 1203
21, 8635, 864
30, 9280, 1008
55, 18738, 1732
40, 13341, 1246
43, 13750, 1732
33, 10681, 1098
47, 16381, 2692
45, 16203, 2676
20, 5738, 1322
41, 14020, 2060
11, 1298, 525
25, 18351, 3549
23, 16513, 3095
7, 1791, 524
23, 17295, 3488
12, 7326, 1578
50, 16527, 1882
47, 14991, 1772
42, 13381, 1566
56, 18222, 2112
48, 15299, 1796
46, 15951, 2258
55, 19558, 2703
36, 11981, 1802
22, 6213, 912
52, 17731, 2280
9, 2624, 511
43, 17770, 3076
25, 9084, 1604
43, 17669, 2944
21, 7768, 1472
41, 13572, 3043
12, 1041, 758
53, 19461, 4503
44, 14950, 3281
53, 19558, 4503
10, 7980, 1698
9, 6851, 1620
6, 2131, 605
17, 17274, 3132
17, 18710, 3345
35, 13047, 902
30, 10600, 774
30, 10342, 902
16, 4925, 405
12, 2766, 277
37, 12229, 2228
48, 16664, 2756
51, 17118, 2893
52, 17767, 2893
51, 17417, 2893
25, 12537, 1604
29, 13392, 1630
35, 17234, 2056
10, 3566, 714
15, 5576, 818
16, 7793, 1503
34, 19931, 3737
25, 12924, 2432
13, 5387, 1320
28, 15738, 2823
38, 13302, 1428
47, 16695, 1743
27, 8642, 1001
46, 16364, 1743
16, 4074, 610
34, 15290, 1228
21, 7912, 1026
