4, 8, 8, 8, 8, 280, 1, 37, 1, 54, 1, 150, 1, 305, 1, 24, 1, 177, 1, 195, 1, 240, 1, 69, 1, 167, 1, 474, 1, 55, 1, 414, 1, 90, 1, 210, 1, 117, 1, 289, 1, 130, 1, 369, 1, 144, 1, 395, 1, 397, 1, 175, 1, 164, 0, 232, 1, 200, 1, 544, 0, 820, 0, 907, 0, 770, 0, 316, 0
4, 8, 8, 8, 8, 41, 1, 154, 1, 235, 1, 68, 1, 348, 1, 26, 1, 55, 1, 348, 1, 505, 1, 95, 1, 374, 1, 66, 1, 263, 1, 77, 1, 137, 1, 463, 1, 168, 1, 183, 1, 107, 0, 352, 1, 496, 1, 133, 0, 235, 1, 430, 1, 225, 1, 161, 0, 281, 1, 326, 1, 734, 1, 187, 1, 1550, 0, 422, 1
4, 8, 8, 8, 8, 38, 1, 52, 1, 222, 1, 65, 1, 25, 1, 222, 1, 86, 1, 152, 1, 118, 1, 260, 1, 84, 1, 294, 1, 164, 1, 294, 1, 206, 1, 187, 1, 572, 1, 313, 1, 257, 1, 102, 1, 163, 1, 213, 1, 582, 1, 289, 1, 299, 1, 1024, 0, 135, 0, 353, 0, 404, 1, 993, 0, 530, 0, 200, 1
4, 8, 8, 8, 8, 250, 1, 25, 1, 118, 1, 160, 1, 36, 1, 71, 1, 321, 1, 87, 1, 319, 1, 117, 1, 76, 1, 132, 1, 404, 1, 163, 1, 86, 1, 103, 1, 275, 1, 189, 1, 299, 1, 97, 1, 113, 1, 84, 1, 297, 1, 258, 1, 556, 1, 260, 1, 310, 1, 894, 0, 400, 1, 476, 1, 195, 1, 116, 0
4, 8, 8, 8, 8, 43, 1, 146, 1, 94, 1, 304, 1, 126, 1, 359, 1, 168, 1, 74, 1, 308, 1, 105, 1, 406, 1, 76, 1, 657, 1, 511, 1, 150, 1, 632, 1, 153, 1, 175, 1, 232, 1, 215, 1, 250, 1, 281, 1, 686, 0, 431, 1, 439, 1, 257, 1, 546, 1, 200, 1, 746, 1, 300, 1, 1324, 0, 1202, 0
4, 8, 8, 8, 8, 52, 1, 23, 1, 146, 1, 84, 1, 37, 1, 209, 1, 305, 1, 305, 1, 171, 1, 99, 1, 160, 1, 61, 1, 300, 1, 115, 1, 77, 1, 226, 1, 180, 1, 295, 1, 553, 1, 106, 1, 93, 1, 121, 1, 464, 1, 151, 1, 1012, 0, 176, 1, 300, 1, 138, 0, 206, 0, 928, 0, 761, 0, 409, 1
4, 8, 8, 8, 8, 233, 1, 137, 1, 47, 1, 86, 1, 73, 1, 115, 1, 295, 1, 149, 1, 307, 1, 162, 1, 407, 1, 84, 1, 109, 1, 208, 1, 249, 1, 407, 1, 389, 1, 200, 1, 331, 1, 412, 1, 108, 0, 180, 1, 412, 1, 132, 0, 165, 1, 994, 0, 204, 1, 1164, 0, 466, 1, 264, 1, 1800, 0, 316, 1
4, 8, 8, 8, 8, 132, 1, 172, 1, 256, 1, 23, 1, 94, 1, 302, 1, 79, 1, 58, 1, 123, 1, 199, 1, 162, 1, 318, 1, 176, 1, 64, 1, 77, 1, 341, 1, 97, 1, 180, 1, 505, 1, 247, 1, 369, 1, 200, 1, 122, 0, 427, 1, 728, 0, 403, 0, 139, 0, 296, 0, 1191, 0, 174, 0, 210, 0, 584, 0
4, 8, 8, 8, 8, 284, 1, 169, 1, 109, 1, 284, 1, 64, 1, 85, 1, 207, 1, 46, 1, 213, 1, 55, 1, 178, 1, 85, 1, 70, 1, 139, 1, 297, 1, 297, 1, 416, 1, 594, 1, 203, 1, 93, 1, 160, 1, 284, 1, 117, 1, 599, 1, 286, 1, 420, 1, 1324, 0, 956, 0, 162, 1, 336, 1, 527, 1, 211, 1
4, 8, 8, 8, 8, 396, 1, 146, 1, 157, 1, 123, 1, 28, 1, 294, 1, 44, 1, 396, 1, 482, 1, 453, 1, 73, 1, 141, 1, 90, 1, 254, 1, 341, 1, 194, 1, 121, 0, 177, 1, 159, 1, 196, 1, 261, 1, 411, 1, 293, 1, 376, 1, 443, 1, 324, 1, 213, 1, 161, 1, 296, 1, 185, 1, 1022, 0, 716, 1
4, 8, 8, 8, 8, 54, 1, 149, 1, 206, 1, 206, 1, 30, 1, 80, 1, 163, 1, 108, 1, 127, 1, 57, 1, 329, 1, 393, 1, 169, 1, 71, 1, 150, 1, 210, 1, 111, 1, 200, 1, 531, 1, 531, 1, 283, 1, 373, 1, 454, 1, 169, 1, 265, 1, 158, 1, 201, 1, 296, 1, 131, 1, 814, 0, 379, 1, 542, 1
