0.05, 4, 4, 4, 4, 4, 1, 45, 5000, 267, 1, 16, 1000, 33, 1, 15, 4000, 79, 8, 180, 9000, 267, 1, 14, 2000, 81, 1, 17, 1000, 41, 1, 14, 6000, 81, 2, 21, 1000, 66, 0, 64, 3000, 176, 0, 83, 10000, 178, 1, 14, 1000, 35, 1, 11, 2000, 100, 1, 30, 3000, 103, 1, 37, 9000, 152, 1, 45, 4000, 150, 0, 25, 1000, 56
0.05, 4, 4, 4, 4, 4, 3, 111, 5000, 160, 1, 9, 1000, 26, 0, 20, 7000, 160, 1, 15, 1000, 46, 1, 16, 1000, 30, 1, 9, 1000, 57, 1, 25, 2000, 93, 1, 34, 3000, 93, 1, 13, 1000, 42, 1, 43, 4000, 130, 2, 38, 2000, 84, 1, 24, 4000, 131, 3, 61, 4000, 132, 1, 25, 2000, 66, 1, 19, 1000, 37, 1, 13, 7000, 134
0.05, 4, 4, 4, 4, 4, 1, 49, 3000, 110, 2, 39, 8000, 178, 4, 64, 7000, 178, 1, 18, 1000, 60, 0, 171, 8000, 264, 3, 61, 9000, 341, 0, 26, 2000, 90, 3, 69, 8000, 341, 5, 237, 9000, 389, 3, 50, 5000, 92, 2, 47, 7000, 391, 1, 34, 6000, 145, 2, 27, 6000, 129, 2, 46, 2000, 97, 2, 27, 3000, 128, 1, 12, 1000, 47
0.05, 4, 4, 4, 4, 4, 2, 41, 7000, 240, 1, 46, 7000, 240, 1, 23, 4000, 67, 6, 120, 4000, 193, 1, 13, 1000, 50, 3, 53, 10000, 186, 3, 73, 3000, 128, 0, 30, 5000, 182, 1, 24, 9000, 208, 1, 21, 1000, 40, 7, 128, 6000, 203, 1, 11, 4000, 67, 1, 27, 4000, 142, 1, 15, 4000, 142, 4, 62, 2000, 89, 1, 18, 3000, 112
0.05, 4, 4, 4, 4, 4, 1, 18, 2000, 58, 1, 14, 2000, 88, 2, 28, 3000, 88, 2, 22, 1000, 39, 1, 46, 3000, 136, 1, 13, 1000, 46, 2, 37, 6000, 136, 2, 28, 2000, 87, 0, 42, 3000, 95, 2, 30, 3000, 145, 0, 19, 1000, 51, 3, 43, 6000, 147, 1, 18, 1000, 32, 1, 9, 1000, 55, 1, 21, 3000, 148, 0, 92, 6000, 147
0.05, 4, 4, 4, 4, 4, 1, 9, 2000, 57, 1, 11, 3000, 97, 1, 39, 6000, 97, 0, 35, 1000, 45, 0, 11, 2000, 64, 1, 28, 1000, 41, 1, 22, 2000, 97, 1, 30, 7000, 97, 1, 37, 3000, 83, 5, 134, 10000, 272, 2, 44, 5000, 270, 0, 44, 3000, 129, 1, 80, 4000, 132, 2, 30, 2000, 49, 2, 88, 7000, 224, 0, 12, 8000, 223
0.1, 4, 4, 4, 4, 4, 1, 16, 1000, 35, 10, 177, 3000, 242, 1, 17, 1000, 55, 1, 19, 5000, 242, 0, 10, 3000, 60, 13, 392, 5000, 468, 1, 19, 2000, 40, 1, 19, 3000, 468, 1, 34, 2000, 113, 1, 35, 6000, 329, 2, 24, 1000, 74, 11, 194, 4000, 320, 1, 18, 1000, 88, 3, 53, 4000, 156, 0, 570, 10000, 722, 3, 62, 6000, 729
0.1, 4, 4, 4, 4, 4, 1, 32, 5000, 190, 2, 126, 7000, 614, 1, 28, 1000, 62, 5, 419, 9000, 614, 5, 98, 2000, 130, 3, 67, 2000, 202, 2, 28, 9000, 234, 1, 21, 2000, 234, 9, 407, 9000, 727, 0, 17, 4000, 301, 5, 218, 10000, 727, 0, 56, 2000, 73, 2, 22, 2000, 132, 2, 97, 6000, 283, 4, 330, 6000, 621, 0, 147, 9000, 620
0.1, 4, 4, 4, 4, 4, 1, 73, 9000, 262, 2, 64, 1000, 103, 5, 80, 6000, 262, 2, 35, 3000, 177, 6, 130, 4000, 155, 3, 248, 10000, 679, 0, 268, 7000, 679, 1, 13, 5000, 411, 2, 160, 4000, 239, 0, 54, 2000, 68, 4, 150, 5000, 398, 0, 14, 6000, 400, 2, 26, 1000, 82, 3, 120, 5000, 386, 2, 46, 8000, 388, 9, 162, 4000, 258
0.1, 4, 4, 4, 4, 4, 5, 150, 3000, 237, 1, 12, 7000, 274, 2, 35, 3000, 274, 4, 65, 2000, 82, 1, 17, 1000, 38, 0, 518, 8000, 630, 0, 75, 5000, 109, 1, 14, 5000, 633, 2, 73, 6000, 390, 1, 49, 3000, 162, 7, 217, 5000, 390, 1, 26, 1000, 82, 0, 27, 3000, 81, 0, 11, 1000, 38, 0, 200, 3000, 281, 0, 43, 3000, 281
0.1, 4, 4, 4, 4, 4, 0, 46, 1000, 76, 1, 29, 2000, 140, 2, 62, 6000, 347, 7, 200, 7000, 347, 1, 18, 9000, 341, 6, 187, 4000, 341, 1, 15, 1000, 42, 3, 100, 3000, 146, 3, 41, 1000, 61, 1, 54, 4000, 314, 6, 184, 5000, 310, 1, 9, 2000, 120, 0, 91, 5000, 445, 1, 37, 2000, 177, 9, 259, 9000, 446, 2, 32, 1000, 79
0.1, 4, 4, 4, 4, 4, 2, 45, 5000, 208, 0, 272, 5000, 480, 2, 144, 5000, 480, 1, 14, 2000, 62, 1, 29, 7000, 460, 11, 341, 9000, 458, 3, 39, 1000, 74, 1, 30, 2000, 106, 5, 113, 3000, 195, 1, 12, 1000, 46, 0, 27, 1000, 67, 1, 21, 1000, 199, 4, 150, 4000, 297, 2, 25, 2000, 74, 2, 34, 2000, 140, 2, 60, 2000, 298
