4, 8, 8, 8, 8, 280, 1, 37, 1, 54, 1, 150, 1, 305, 1, 24, 1, 177, 1, 195, 1, 234, 1, 52, 1, 149, 1, 470, 1, 35, 1, 418, 1, 74, 1, 202, 1, 52, 1, 233, 1, 69, 1, 333, 1, 84, 1, 363, 1, 365, 1, 117, 1, 54, 1, 102, 1, 68, 1, 199, 1, 295, 1, 291, 1, 228, 1, 162, 1
4, 8, 8, 8, 8, 41, 1, 154, 1, 235, 1, 68, 1, 348, 1, 26, 1, 55, 1, 348, 1, 502, 1, 75, 1, 383, 1, 40, 1, 251, 1, 56, 1, 117, 1, 475, 1, 79, 1, 97, 1, 40, 1, 270, 1, 400, 1, 58, 1, 151, 1, 395, 1, 94, 1, 39, 1, 136, 1, 177, 1, 456, 1, 58, 1, 599, 1, 246, 1
4, 8, 8, 8, 8, 38, 1, 52, 1, 222, 1, 65, 1, 25, 1, 222, 1, 86, 1, 152, 1, 102, 1, 218, 1, 60, 1, 293, 1, 152, 1, 291, 1, 197, 1, 177, 1, 295, 1, 257, 1, 172, 1, 47, 1, 116, 1, 149, 1, 299, 1, 207, 1, 96, 1, 354, 1, 35, 1, 137, 1, 171, 1, 410, 1, 237, 1, 68, 1
4, 8, 8, 8, 8, 250, 1, 25, 1, 118, 1, 160, 1, 36, 1, 71, 1, 321, 1, 87, 1, 311, 1, 103, 1, 54, 1, 120, 1, 408, 1, 152, 1, 67, 1, 87, 1, 182, 1, 127, 1, 209, 1, 49, 1, 68, 1, 36, 1, 207, 1, 163, 1, 401, 1, 110, 1, 178, 1, 406, 1, 249, 1, 321, 1, 74, 1, 36, 1
4, 8, 8, 8, 8, 43, 1, 146, 1, 94, 1, 304, 1, 126, 1, 359, 1, 168, 1, 74, 1, 298, 1, 86, 1, 416, 1, 49, 1, 685, 1, 511, 1, 135, 1, 664, 1, 83, 1, 113, 1, 174, 1, 151, 1, 196, 1, 231, 1, 454, 1, 385, 1, 258, 1, 128, 1, 334, 1, 88, 1, 452, 1, 177, 1, 546, 1, 528, 1
4, 8, 8, 8, 8, 52, 1, 23, 1, 146, 1, 84, 1, 37, 1, 209, 1, 305, 1, 305, 1, 157, 1, 72, 1, 113, 1, 30, 1, 292, 1, 91, 1, 48, 1, 211, 1, 127, 1, 223, 1, 444, 1, 53, 1, 37, 1, 68, 1, 415, 1, 97, 1, 386, 1, 50, 1, 116, 1, 37, 1, 80, 1, 381, 1, 317, 1, 220, 1
4, 8, 8, 8, 8, 233, 1, 137, 1, 47, 1, 86, 1, 73, 1, 115, 1, 295, 1, 149, 1, 303, 1, 149, 1, 422, 1, 57, 1, 91, 1, 200, 1, 241, 1, 415, 1, 206, 1, 120, 1, 188, 1, 298, 1, 40, 1, 97, 1, 299, 1, 56, 1, 46, 1, 373, 1, 88, 1, 475, 1, 298, 1, 125, 1, 590, 1, 163, 1
4, 8, 8, 8, 8, 132, 1, 172, 1, 256, 1, 23, 1, 94, 1, 302, 1, 79, 1, 58, 1, 107, 1, 193, 1, 158, 1, 221, 1, 175, 1, 38, 1, 56, 1, 346, 1, 39, 1, 83, 1, 375, 1, 148, 1, 214, 1, 97, 1, 67, 1, 323, 1, 242, 1, 105, 1, 39, 1, 91, 1, 314, 1, 54, 1, 74, 1, 179, 1
4, 8, 8, 8, 8, 284, 1, 169, 1, 109, 1, 284, 1, 64, 1, 85, 1, 207, 1, 46, 1, 206, 1, 31, 1, 170, 1, 67, 1, 49, 1, 121, 1, 298, 1, 296, 1, 379, 1, 536, 1, 161, 1, 37, 1, 97, 1, 210, 1, 65, 1, 538, 1, 145, 1, 257, 1, 486, 1, 449, 1, 54, 1, 200, 1, 308, 1, 97, 1
4, 8, 8, 8, 8, 396, 1, 146, 1, 157, 1, 123, 1, 28, 1, 294, 1, 44, 1, 396, 1, 497, 1, 458, 1, 41, 1, 106, 1, 60, 1, 225, 1, 333, 1, 173, 1, 39, 1, 92, 1, 71, 1, 113, 1, 148, 1, 349, 1, 182, 1, 269, 1, 246, 1, 161, 1, 98, 1, 42, 1, 132, 1, 68, 1, 563, 1, 417, 1
